novel_id,scene_n,nudity_score,nudity_label,is_erotic,word_count,char_n,char_mean,char_std,char_median,char_iqr,char_range,char_min,char_max,amb_n,amb_mean,amb_std,amb_median,amb_iqr,amb_range
Tangled_Lies_HAWAII,53,1,weak,1,310,0,,,,,,,,3,2.1666666666666665,1.4433756729740643,3.0,1.25,2.5
Tangled_Lies_HAWAII,54,1,weak,1,295,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,55,1,weak,1,2485,15,3.066666666666667,0.4952152009360125,3.0,0.0,2.0,2.0,4.0,1,,,,,
Tangled_Lies_HAWAII,56,0,absent,0,1290,0,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,57,0,absent,0,1217,9,3.0555555555555554,0.39086797998528583,3.0,0.0,1.5,2.5,4.0,2,3.0,1.4142135623730951,3.0,1.0,2.0
Tangled_Lies_HAWAII,58,1,weak,1,943,0,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,59,1,weak,1,1221,14,2.9642857142857144,0.4143709650823724,3.0,0.0,2.0,2.0,4.0,4,3.0,0.816496580927726,3.0,0.5,2.0
Tangled_Lies_HAWAII,60,1,weak,1,547,0,,,,,,,,3,2.6666666666666665,1.5275252316519468,3.0,1.5,3.0
Tangled_Lies_HAWAII,61,2,strong,1,485,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,62,2,strong,1,971,9,2.7777777777777777,0.4409585518440984,3.0,0.0,1.0,2.0,3.0,0,,,,,
Tangled_Lies_HAWAII,63,2,strong,1,1313,7,3.2857142857142856,1.1126972805283737,3.0,1.5,3.0,2.0,5.0,0,,,,,
Tangled_Lies_HAWAII,64,2,strong,1,2020,12,2.5833333333333335,0.90033663737852,3.0,1.0,3.0,1.0,4.0,2,2.25,1.0606601717798212,2.25,0.75,1.5
Tangled_Lies_HAWAII,65,1,weak,1,711,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,66,0,absent,0,1146,9,3.0,0.8660254037844386,3.0,0.0,3.0,1.0,4.0,0,,,,,
Tangled_Lies_HAWAII,67,0,absent,0,951,11,3.1363636363636362,0.45226701686664544,3.0,0.0,1.5,2.5,4.0,0,,,,,
Tangled_Lies_HAWAII,68,1,weak,1,463,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,69,0,absent,0,1311,17,2.9,0.4949747468305833,3.0,0.0,2.3,1.0,3.3,1,,,,,
Tangled_Lies_HAWAII,70,1,weak,1,269,0,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,71,1,weak,1,524,5,2.9,0.22360679774997894,3.0,0.0,0.5,2.5,3.0,1,,,,,
Tangled_Lies_HAWAII,72,0,absent,0,137,3,3.0,1.7320508075688772,4.0,1.5,3.0,1.0,4.0,1,,,,,
Tangled_Lies_HAWAII,73,1,weak,1,546,1,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,74,1,weak,1,182,3,2.6666666666666665,1.1547005383792515,2.0,1.0,2.0,2.0,4.0,1,,,,,
Tangled_Lies_HAWAII,75,1,weak,1,572,6,3.0833333333333335,0.4915960401250875,3.0,0.0,1.5,2.5,4.0,1,,,,,
Tangled_Lies_HAWAII,76,2,strong,1,593,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Tangled_Lies_HAWAII,77,1,weak,1,500,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,78,1,weak,1,214,1,,,,,,,,2,3.5,0.7071067811865476,3.5,0.5,1.0
Tangled_Lies_HAWAII,79,1,weak,1,235,1,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,80,2,strong,1,441,5,3.0,0.7071067811865476,3.0,0.0,2.0,2.0,4.0,1,,,,,
Tangled_Lies_HAWAII,81,2,strong,1,1017,4,2.875,0.8539125638299665,2.75,0.875,2.0,2.0,4.0,0,,,,,
Tangled_Lies_HAWAII,82,2,strong,1,543,2,3.0,1.4142135623730951,3.0,1.0,2.0,2.0,4.0,1,,,,,
Tangled_Lies_HAWAII,83,1,weak,1,404,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,84,0,absent,0,937,10,3.05,0.4972144630058766,3.0,0.0,2.0,2.0,4.0,0,,,,,
Tangled_Lies_HAWAII,85,0,absent,0,647,3,3.8333333333333335,0.2886751345948129,4.0,0.25,0.5,3.5,4.0,0,,,,,
Tangled_Lies_HAWAII,86,0,absent,0,94,1,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,87,0,absent,0,699,7,2.5,1.118033988749895,3.0,0.25,3.0,0.0,3.0,0,,,,,
Tangled_Lies_HAWAII,88,2,strong,1,424,5,2.7,0.4472135954999579,3.0,0.5,1.0,2.0,3.0,0,,,,,
Tangled_Lies_HAWAII,89,2,strong,1,913,11,3.063636363636364,0.49451537341669627,3.0,0.0,2.0,2.0,4.0,0,,,,,
Too_Near_the_Fire_OHIO,1,0,absent,0,1307,18,2.5,1.2366938848016846,3.0,1.125,4.0,0.0,4.0,3,2.6666666666666665,1.5275252316519465,3.0,1.5,3.0
Too_Near_the_Fire_OHIO,2,0,absent,0,3324,43,3.0813953488372094,0.2657028540390906,3.0,0.0,1.5,2.5,4.0,3,2.433333333333333,2.1361959960016152,3.3,2.0,4.0
Too_Near_the_Fire_OHIO,3,0,absent,0,859,16,2.75,0.9128709291752769,3.0,0.5,4.0,0.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,4,1,weak,1,362,3,2.3333333333333335,0.7637626158259733,2.5,0.75,1.5,1.5,3.0,1,,,,,
Too_Near_the_Fire_OHIO,5,1,weak,1,2562,42,2.9285714285714284,0.9472130402153504,3.0,1.375,4.0,0.0,4.0,10,3.4299999999999997,0.7986794656737388,3.65,1.0,2.5
Too_Near_the_Fire_OHIO,6,1,weak,1,723,12,2.875,0.6440285143320343,3.0,0.125,2.5,1.5,4.0,0,,,,,
Too_Near_the_Fire_OHIO,7,1,weak,1,1023,23,2.891304347826087,0.542647586525597,3.0,0.0,3.0,1.0,4.0,0,,,,,
Too_Near_the_Fire_OHIO,8,1,weak,1,623,9,2.6666666666666665,0.7071067811865476,3.0,0.0,2.0,1.0,3.0,3,2.6666666666666665,2.3094010767585034,4.0,2.0,4.0
Too_Near_the_Fire_OHIO,9,1,weak,1,1554,23,3.0652173913043477,0.3785242824589556,3.0,0.0,1.5,2.5,4.0,2,4.0,0.0,4.0,0.0,0.0
Too_Near_the_Fire_OHIO,10,2,strong,1,2342,52,2.826923076923077,0.6922867434403811,3.0,0.5,3.0,1.0,4.0,2,2.75,0.3535533905932738,2.75,0.25,0.5
Too_Near_the_Fire_OHIO,11,1,weak,1,2966,52,2.855769230769231,0.7298706470242737,3.0,0.0,4.0,0.0,4.0,3,3.0,0.0,3.0,0.0,0.0
Too_Near_the_Fire_OHIO,12,1,weak,1,1169,18,2.888888888888889,0.8498365855987974,3.0,0.0,4.0,0.0,4.0,0,,,,,
Too_Near_the_Fire_OHIO,13,0,absent,0,576,7,3.2857142857142856,0.39339789623472154,3.0,0.5,1.0,3.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,14,1,weak,1,290,6,3.0,0.31622776601683794,3.0,0.0,1.0,2.5,3.5,0,,,,,
Too_Near_the_Fire_OHIO,15,1,weak,1,1515,25,2.84,0.7176350047203662,3.0,0.5,2.5,1.5,4.0,2,3.5,0.7071067811865476,3.5,0.5,1.0
Too_Near_the_Fire_OHIO,16,2,strong,1,1979,41,2.6707317073170733,0.6947099763350979,3.0,0.5,3.0,1.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,17,1,weak,1,196,1,,,,,,,,0,,,,,
Too_Near_the_Fire_OHIO,18,1,weak,1,2244,47,2.8191489361702127,0.6462730267943163,3.0,0.25,4.0,0.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,19,1,weak,1,684,12,3.3333333333333335,0.5365433699886598,3.5,0.625,1.5,2.5,4.0,2,3.65,0.4949747468305834,3.65,0.35000000000000053,0.7000000000000002
Too_Near_the_Fire_OHIO,20,2,strong,1,1174,28,2.607142857142857,0.864496672841774,2.5,0.625,4.0,0.0,4.0,0,,,,,
Too_Near_the_Fire_OHIO,21,1,weak,1,791,23,2.8782608695652177,0.49996047274589656,3.0,0.1499999999999999,2.0,2.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,22,2,strong,1,942,12,2.125,1.2454462508018416,2.0,1.75,4.0,0.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,23,1,weak,1,409,11,3.1363636363636362,0.9244162777371754,3.0,1.25,3.0,1.0,4.0,4,2.875,0.8539125638299665,2.75,0.875,2.0
Too_Near_the_Fire_OHIO,24,0,absent,0,1028,29,3.0344827586206895,0.4805323402740559,3.0,0.0,2.0,2.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,25,1,weak,1,462,6,3.4166666666666665,0.4915960401250875,3.5,0.0,1.5,2.5,4.0,5,4.1,0.22360679774997896,4.0,0.0,0.5
Too_Near_the_Fire_OHIO,26,1,weak,1,1014,20,3.375,0.758721223333605,3.5,1.0,2.5,1.5,4.0,11,3.590909090909091,0.7354652207338501,4.0,1.0,2.5
Too_Near_the_Fire_OHIO,27,1,weak,1,367,10,2.75,0.8897565210026093,2.75,1.375,2.5,1.5,4.0,5,4.2,0.2738612787525831,4.0,0.5,0.5
Too_Near_the_Fire_OHIO,28,1,weak,1,827,19,3.0,0.9128709291752769,3.0,1.0,3.0,1.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,29,1,weak,1,203,5,3.2,0.4472135954999579,3.0,0.0,1.0,3.0,4.0,0,,,,,
Too_Near_the_Fire_OHIO,30,1,weak,1,593,12,3.0416666666666665,0.33427896171076077,3.0,0.125,1.0,2.5,3.5,1,,,,,
Too_Near_the_Fire_OHIO,31,1,weak,1,928,26,2.5961538461538463,0.9901437347095701,3.0,0.875,4.0,0.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,32,2,strong,1,2287,33,2.787878787878788,0.800686258685938,3.0,1.0,3.0,1.0,4.0,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0
Too_Near_the_Fire_OHIO,33,1,weak,1,675,16,2.9375,0.7932002689527196,3.0,0.25,3.0,1.0,4.0,3,3.8333333333333335,0.2886751345948129,4.0,0.25,0.5
Too_Near_the_Fire_OHIO,34,1,weak,1,955,18,2.8444444444444446,0.6372941164404966,3.0,0.4500000000000002,3.0,1.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,35,1,weak,1,1259,28,2.7857142857142856,0.7506610843064022,3.0,0.5,3.0,1.0,4.0,4,3.0,2.1213203435596424,3.75,2.25,4.5
Too_Near_the_Fire_OHIO,36,2,strong,1,383,4,3.875,0.25,4.0,0.125,0.5,3.5,4.0,2,4.0,0.0,4.0,0.0,0.0
Too_Near_the_Fire_OHIO,37,0,absent,0,980,12,2.6666666666666665,0.9613752775282003,3.0,0.5,4.0,0.0,4.0,1,,,,,
Too_Near_the_Fire_OHIO,38,1,weak,1,387,6,2.9166666666666665,0.7359800721939873,2.75,0.875,2.0,2.0,4.0,0,,,,,
Too_Near_the_Fire_OHIO,39,2,strong,1,854,17,2.764705882352941,0.7097016771772737,3.0,0.5,3.0,1.0,4.0,2,3.25,1.0606601717798212,3.25,0.75,1.5
Too_Near_the_Fire_OHIO,40,1,weak,1,290,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,1,0,absent,0,298,4,3.5,0.5773502691896257,3.5,1.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,2,0,absent,0,103,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,3,0,absent,0,369,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,4,0,absent,0,475,6,3.1666666666666665,0.40824829046386296,3.0,0.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,5,0,absent,0,544,9,3.2222222222222223,0.4409585518440984,3.0,0.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,6,0,absent,0,194,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,7,1,weak,1,301,5,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,8,0,absent,0,272,1,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,9,0,absent,0,348,2,3.5,0.7071067811865476,3.5,0.5,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,10,0,absent,0,292,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,11,0,absent,0,186,3,3.3333333333333335,0.5773502691896258,3.0,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,12,0,absent,0,257,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,13,0,absent,0,1844,17,3.235294117647059,0.43723731609760313,3.0,0.0,1.0,3.0,4.0,14,3.857142857142857,0.5345224838248488,4.0,0.375,2.5
Warriors_Embrace_MISSISSIPPI,14,1,weak,1,294,0,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,15,1,weak,1,1272,14,3.0714285714285716,0.7300459115473716,3.0,0.0,3.0,1.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,16,1,weak,1,432,3,3.5,0.5,3.5,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,17,1,weak,1,473,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,18,1,weak,1,331,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,19,1,weak,1,276,4,3.0,0.816496580927726,3.0,0.5,2.0,2.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,20,0,absent,0,362,6,2.8333333333333335,0.40824829046386296,3.0,0.0,1.0,2.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,21,1,weak,1,1360,14,2.9642857142857144,0.6344072252682242,3.0,0.0,3.0,1.0,4.0,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0
Warriors_Embrace_MISSISSIPPI,22,0,absent,0,153,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,23,0,absent,0,312,8,3.625,0.5175491695067657,4.0,1.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,24,0,absent,0,303,3,3.3333333333333335,0.5773502691896258,3.0,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,25,0,absent,0,311,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,26,1,weak,1,331,4,2.875,0.25,3.0,0.125,0.5,2.5,3.0,5,3.7,0.6708203932499369,4.0,0.0,1.5
Warriors_Embrace_MISSISSIPPI,27,0,absent,0,410,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3,4.166666666666667,0.28867513459481287,4.0,0.25,0.5
Warriors_Embrace_MISSISSIPPI,28,2,strong,1,1155,11,2.772727272727273,1.169693044427391,3.0,1.25,4.0,0.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,29,1,weak,1,360,3,2.8333333333333335,0.2886751345948129,3.0,0.25,0.5,2.5,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,30,1,weak,1,99,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,31,0,absent,0,294,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,32,0,absent,0,264,2,3.5,0.7071067811865476,3.5,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,33,1,weak,1,510,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,34,1,weak,1,927,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,35,1,weak,1,1140,11,3.1363636363636362,0.8393720596645176,3.0,0.75,3.0,1.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,36,1,weak,1,1060,11,3.090909090909091,0.30151134457776363,3.0,0.0,1.0,3.0,4.0,4,3.0,1.4142135623730951,3.5,1.5,3.0
Warriors_Embrace_MISSISSIPPI,37,0,absent,0,160,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,38,1,weak,1,935,14,2.75,0.6430097498961725,3.0,1.0,2.0,2.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,39,2,strong,1,33,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,40,1,weak,1,344,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,41,2,strong,1,765,8,3.0,0.5345224838248488,3.0,0.0,2.0,2.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,42,0,absent,0,268,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,43,1,weak,1,269,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,44,1,weak,1,770,6,3.3333333333333335,0.5163977794943222,3.0,0.75,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,45,0,absent,0,67,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,46,2,strong,1,288,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,47,0,absent,0,191,1,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,48,1,weak,1,302,6,3.3333333333333335,0.5163977794943222,3.0,0.75,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,49,0,absent,0,59,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,50,0,absent,0,707,12,3.1666666666666665,0.38924947208076144,3.0,0.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,51,0,absent,0,180,2,3.5,0.7071067811865476,3.5,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,52,0,absent,0,280,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,53,0,absent,0,292,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,54,0,absent,0,276,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,55,1,weak,1,468,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,56,2,strong,1,382,5,2.2,0.5700877125495689,2.0,0.5,1.5,1.5,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,57,0,absent,0,26,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,58,0,absent,0,1548,13,2.923076923076923,0.6405126152203485,3.0,0.0,2.0,2.0,4.0,6,3.3333333333333335,0.5163977794943222,3.0,0.75,1.0
Warriors_Embrace_MISSISSIPPI,59,1,weak,1,1329,7,3.2857142857142856,0.4879500364742666,3.0,0.5,1.0,3.0,4.0,4,2.875,0.25,3.0,0.125,0.5
Warriors_Embrace_MISSISSIPPI,60,0,absent,0,247,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,61,1,weak,1,268,1,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,62,1,weak,1,234,3,3.3333333333333335,0.5773502691896258,3.0,0.5,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,63,1,weak,1,331,6,3.1666666666666665,0.40824829046386296,3.0,0.0,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,64,1,weak,1,234,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,65,0,absent,0,250,1,,,,,,,,2,4.0,0.0,4.0,0.0,0.0
Warriors_Embrace_MISSISSIPPI,66,0,absent,0,50,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,67,0,absent,0,297,3,3.3333333333333335,0.5773502691896258,3.0,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,68,1,weak,1,514,5,2.9,0.7416198487095663,3.0,0.5,2.0,2.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,69,0,absent,0,134,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,70,1,weak,1,763,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,71,1,weak,1,239,5,3.8,0.4472135954999579,4.0,0.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,72,0,absent,0,75,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,73,1,weak,1,505,2,2.75,0.3535533905932738,2.75,0.25,0.5,2.5,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,74,0,absent,0,98,0,,,,,,,,3,3.1666666666666665,0.7637626158259733,3.0,0.75,1.5
Warriors_Embrace_MISSISSIPPI,75,1,weak,1,536,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,76,1,weak,1,152,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,77,0,absent,0,512,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,2,3.0,1.4142135623730951,3.0,1.0,2.0
Warriors_Embrace_MISSISSIPPI,78,0,absent,0,106,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,79,1,weak,1,531,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,80,0,absent,0,158,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,81,1,weak,1,1609,15,3.033333333333333,0.39940431835899015,3.0,0.0,2.0,2.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,82,0,absent,0,28,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,83,1,weak,1,274,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,84,1,weak,1,491,8,3.25,0.4629100498862757,3.0,0.25,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,85,0,absent,0,1111,13,3.076923076923077,0.4935481167928245,3.0,0.0,2.0,2.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,86,0,absent,0,151,1,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,87,0,absent,0,272,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,88,1,weak,1,996,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,89,2,strong,1,897,10,2.9,0.7378647873726218,3.0,0.0,3.0,1.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,90,1,weak,1,2401,21,3.0476190476190474,0.4718252299517774,3.0,0.0,2.0,2.0,4.0,2,4.0,0.0,4.0,0.0,0.0
Warriors_Embrace_MISSISSIPPI,91,2,strong,1,198,3,3.0,1.0,3.0,1.0,2.0,2.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,92,1,weak,1,609,1,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,93,1,weak,1,768,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,94,1,weak,1,1511,16,3.125,0.3415650255319866,3.0,0.0,1.0,3.0,4.0,6,4.0,0.0,4.0,0.0,0.0
Warriors_Embrace_MISSISSIPPI,95,1,weak,1,1362,13,3.1538461538461537,0.37553380809940534,3.0,0.0,1.0,3.0,4.0,2,4.0,1.4142135623730951,4.0,1.0,2.0
Warriors_Embrace_MISSISSIPPI,96,1,weak,1,755,12,2.9166666666666665,0.28867513459481287,3.0,0.0,1.0,2.0,3.0,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0
Warriors_Embrace_MISSISSIPPI,97,0,absent,0,475,6,2.6666666666666665,1.0327955589886446,3.0,0.75,3.0,1.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,98,0,absent,0,1257,21,2.7857142857142856,0.6436503043467892,3.0,0.0,3.0,1.0,4.0,8,4.0,0.5345224838248488,4.0,0.0,2.0
Warriors_Embrace_MISSISSIPPI,99,0,absent,0,223,5,3.2,0.44721359549995787,3.0,0.0,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,100,0,absent,0,300,9,3.111111111111111,0.6009252125773316,3.0,0.0,2.0,2.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,101,1,weak,1,107,0,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,102,1,weak,1,467,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,103,1,weak,1,402,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,104,2,strong,1,412,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,105,0,absent,0,448,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,106,2,strong,1,462,4,2.875,0.8539125638299665,2.75,0.875,2.0,2.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,107,1,weak,1,174,0,,,,,,,,1,,,,,
Warriors_Embrace_MISSISSIPPI,108,0,absent,0,797,9,3.2222222222222223,0.4409585518440984,3.0,0.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,109,1,weak,1,245,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,110,1,weak,1,684,9,3.2222222222222223,0.4409585518440984,3.0,0.0,1.0,3.0,4.0,3,2.6666666666666665,1.5275252316519465,3.0,1.5,3.0
Warriors_Embrace_MISSISSIPPI,111,1,weak,1,256,5,3.2,0.4472135954999579,3.0,0.0,1.0,3.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,112,1,weak,1,308,5,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,113,1,weak,1,437,12,3.0,0.4264014327112209,3.0,0.0,2.0,2.0,4.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,114,1,weak,1,1211,7,3.142857142857143,0.37796447300922725,3.0,0.0,1.0,3.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,115,1,weak,1,78,1,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,116,2,strong,1,591,4,2.75,0.9574271077563381,2.5,1.25,2.0,2.0,4.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,117,1,weak,1,270,0,,,,,,,,0,,,,,
Warriors_Embrace_MISSISSIPPI,118,1,weak,1,265,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Warriors_Embrace_MISSISSIPPI,119,1,weak,1,128,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Warriors_Embrace_MISSISSIPPI,120,0,absent,0,767,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,2,3.0,0.0,3.0,0.0,0.0
